"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","Time"
112042,78104,94013,83368.6,61916,88242.8,24528.8,9.508
86310,61822,91495.1,44833.4,32503,90397.9,11525.1,9.509
89028,66612,87589.9,64207.3,51632,81497.7,26858.9,9.509
63032.4,46560,88721.9,64739.9,54984,77164.2,15507.8,9.51
68668.6,47092,95563.2,65165,44188,96647.3,20240.5,9.511
94831.2,68793,90341.4,57170.6,43908,85331.5,27554.5,9.511
107822,78786,89689,65108.4,49790,85698.8,12816.1,9.512
87650.6,55382,103721,79236.1,56638,91684.4,23624.2,9.513
76808.2,55360,90926.7,57034,41816,89386.4,29358.8,9.513
55324.8,39861,90960.2,64608.1,46865,90348,14863.3,9.513
75980.2,55516,89693.7,62051.7,46165,88088.8,29759,9.513
82620.7,51561,105014,63262.6,43860,94527.6,24878.6,9.513
76985.3,52986,95219.6,48057.1,37127,84829.7,17641.9,9.514
85822.6,54441,103313,136970,87556,102522,14410,9.516
93655.4,62033,98944.2,62596.1,43909,93427.3,11013.8,9.519
91643.8,65341,91917.3,78729,61728,83585.8,14151.9,9.52
83822.4,57124,96166,90050.5,61968,95235.5,12601.5,9.52
91530,64019,93698.9,59596.7,44095,88575.3,16876.7,9.521
74479,54921,88874.1,61579.7,46196,87360.2,26239.3,9.521
107248,72532,96903.1,51947.3,34632,98302.7,28243.8,9.524
65245.7,41004,104281,60727.6,41265,96446,27228.8,9.524
76117,52613,94813.1,52721.5,38577,89565.2,13996.7,9.526
68828.4,40332,111840,64337,41208,102320,17501.8,9.526
86693.8,58576,96994.7,163453,113628,94272.9,21971.7,9.527
133060,86843,100413,89415.7,62966,93065.3,17479.1,9.528
55000.8,42008,85805.9,65857.7,51249,84217.3,20103.8,9.531
72644.4,47965,99256.2,65969.5,44813,96476,30057.8,9.532
82190.9,57556,93586.5,59023.3,42072,91941.2,26834.8,9.533
115224,68939,109537,88554.6,60054,96638.3,14817.1,9.533
164624,104057,103682,95567.1,64580,96981.8,14786.7,9.533
74958.5,48800,100666,54538.3,36856,96978,22022.7,9.534
69816.2,49473,92484.3,52099.1,39681,86045.4,29804.6,9.534
96789.6,66605,95236.1,91775.5,65504,91820.4,27371.6,9.534
132944,91199,95533.9,82691.7,56562,95811.3,19731.9,9.535
68978.2,49268,91754.4,69546.5,52968,86048.1,24220.4,9.536
65083.7,41985,101592,60910.4,40557,98425.1,24192.1,9.536
85645.4,63101,88950.4,82228,65801,81896.8,26483.6,9.536
72175,46184,102418,62219.4,41365,98576.3,23163.3,9.536
88317.4,62573,92499.4,65864.6,49648,86942.2,23544.9,9.538
73483.2,48202,99908.6,74740.1,48071,101894,17163.1,9.538
99094.3,68562,94720.8,72274,52138,90846.5,23251.6,9.539
69787.4,46251,98886.3,63108.8,41622,99368,23148.8,9.54
62326.1,41600,98187.6,60908.4,43240,92314.8,12751.9,9.541
82050.5,53041,101379,82050,53037,101386,26649.9,9.541
92215.4,55721,108459,64728.2,42340,100190,17962.8,9.543
64707.8,42208,100471,71330.8,48188,97010.4,25249.9,9.543
143715,82778,113780,107570,68195,103375,26463.6,9.543
63555.8,44016,94629.1,72218.2,55720,84940.6,24123.1,9.545
75239.3,51913,94983.6,61206.4,46004,87193,21744,9.546
86850.7,56944,99955.2,69906,48512,94437.6,17005.1,9.548
73949,55972,86584.8,105795,83608,82927.2,21341.7,9.55
114340,70716,105964,119402,75800,103234,24684.1,9.551
69365.5,48594,93549.4,55392.5,41994,86445.8,15308.3,9.552
137777,94984,95061.9,116230,79217,96157.2,22645.8,9.553
168142,111576,98761.2,106987,71237,98424.6,22973.6,9.556
86510.2,62991,90005.4,79871.6,58898,88873.4,14481.7,9.557
102126,76677,87287.5,62093.1,48825,83345.3,21979.3,9.558
118047,83461,92693.8,78906.3,58061,89065,21286.5,9.559
75636.7,46611,106347,59910.6,39279,99959.3,21829.5,9.561
94649,70967,87405.7,62293.9,49403,82636.5,14175.4,9.562
57949.2,34660,109572,92352.4,65152,92896.7,14739.8,9.562
93998.9,67176,91704,84904.5,62085,89623.9,21267.9,9.563
70110,46532,98743.4,83746.7,57500,95450.8,25693.5,9.564
64802.9,43080,98582.2,73442.9,49441,97351.5,16883.6,9.566
165554,112265,96644,141975,99417,93590.4,23904.4,9.566
88035.8,67187,85872.5,54051.1,44480,79637.9,27175.7,9.567
127786,92059,90969.5,91031,65080,91668.8,26853.4,9.567
109693,65206,110249,123487,84122,96203.3,16618,9.567
66866.4,42028,104268,59087.5,38805,99790.1,22223.5,9.568
99531.4,72364,90140,63110.9,48837,84690.6,30484.9,9.569
104161,76276,89494.6,75619.9,57624,86002.8,14659,9.57
64615.7,41459,102141,65796.3,46683,92368.3,24769.6,9.57
80941,52864,100343,71188,51616,90386.2,28474.9,9.571
77050.8,61084,82666.5,54366.5,45185,78852.8,26707.8,9.571
95387.8,58653,106582,87587.9,56973,100752,25249.2,9.572
72979.9,53576,89271.5,44687.2,34136,85792.6,18560.3,9.573
93607.9,64273,95447.4,88536.7,61506,94337.8,29981.9,9.574
126940,87008,95613.8,95932.8,66884,93999.3,20651.7,9.576
68094.7,41821,106708,109026,76912,92899.6,17799.9,9.577
84137,55737,98929,89334.3,61028,95933.2,30651.2,9.577
74898.7,50511,97178.1,74524.8,51858,94181.4,29222.2,9.578
84101,55880,98633.6,81709.8,55553,96393.2,29421.6,9.579
93803,67252,91409.6,56032.1,43528,84362.3,20671.7,9.58
84513.6,54726,101208,81557.3,56482,94630.9,12297.9,9.58
68176.1,45770,97618.3,75940,55283,90024.2,20899.4,9.58
53208,39807,87598.7,74023.9,59138,82032.4,16653.8,9.585
86014.8,56680,99454.2,79955.8,57605,90964.1,25798.4,9.586
59570.6,35621,109599,75948.3,51705,96264.3,25163.6,9.588
86180.4,53443,105681,85177.7,56671,98502,25278.2,9.589
100561,70696,93221.2,65474.8,46289,92699.3,28256.2,9.592
82340.6,55176,97801.1,71122.4,48529,96047.3,29409.9,9.593
75520.8,51221,96627,58738.3,40457,95149.8,19068.8,9.594
84520.8,63549,87163.5,68880.6,55520,81306.9,16842.9,9.594
79797.6,58629,89198.4,52949.9,42013,82596.5,12389.6,9.594
97347.6,61277,104114,68011.9,44928,99208.3,9948.42,9.595
116937,87999,87086.9,83109.8,64562,84363.6,26642.3,9.595
63503.3,45943,90585.1,73190.4,56843,84383.4,18772.1,9.595
110951,76721,94775.3,89736.6,66029,89066.6,29323.6,9.596
81986.4,54185,99161.4,78419.9,53577,95924.1,24564,9.597
134108,92217,95306.7,76484.4,52212,96002.5,26830,9.598
87430.3,58344,98207.8,64619.2,43068,98330.2,26206.2,9.598
78365.5,52175,98433.4,67730.4,48786,90984.7,22754.1,9.599
71701.2,48535,96816.9,64727.5,46551,91125.5,26733.4,9.6
90573.8,64977,91353.1,62516.8,46057,88957.1,26913.4,9.601
90246.2,55761,106067,81747.8,52642,101771,29144.2,9.603
71169.1,48229,96708.2,65512.1,46617,92099.4,30617.4,9.604
61916.4,39678,102267,128713,96135,87744.4,23626.3,9.605
116078,81142,93752.5,72099.5,50806,93003,28007.1,9.605
113607,77344,96262.5,72049.1,52956,89164.8,19130.2,9.606
61902,42544,95355.6,58872.9,42088,91672,22493.3,9.606
73604.2,44704,107904,65317.5,43096,99328.1,26770.6,9.606
73945.4,52657,92031.2,68660.5,50073,89863.5,12068.1,9.608
68598.7,49865,90157.1,55641.6,43705,83435,12921.6,9.61
66746.9,43345,100919,69256,50845,89266.6,14596.3,9.611
79109.3,51005,101647,102638,69584,96667.3,24344.6,9.611
88423.9,58232,99514.9,70916.1,47461,97923.8,18618.3,9.613
74330.6,51348,94869,121722,87272,91405.5,25218.1,9.613
89285,54099,108161,65712.1,43883,98136.2,27709.7,9.613
78193.4,50497,101481,67292.2,46301,95247.7,28438.3,9.613
70280.6,49025,93950.3,63903.7,46301,90451.4,27764.2,9.614
98514.7,71076,90836,66519.5,48348,90167.5,27791.8,9.615
93239.3,69043,88503.2,50087.1,39679,82726.6,26095.1,9.615
71961.8,50472,93439.8,70635.3,50977,90808.7,26574.7,9.616
69896.9,45727,100176,50612.2,34914,95002.6,13001,9.617
87656.4,63980,89788.2,67339.2,49564,89039.2,29654.1,9.617
83139.1,63073,86385.7,54014.6,43501,81375.1,10526,9.619
131285,85164,101027,129711,84021,101174,27479.9,9.62
120483,84152,93829.6,84557.4,62357,88868.2,30206.8,9.62
120645,76575,103253,98589.3,64114,100776,29624.5,9.62
107501,77973,90354.2,66458.7,51305,84893.1,15729.9,9.62
88828.6,58444,99607.6,53659.9,37244,94422.1,20803.5,9.62
72976.3,44954,106388,51818.3,33278,102048,28738.5,9.621
64942.6,40679,104626,67818,47727,93123.9,29448.5,9.621
98837.3,60305,107411,56326.8,35993,102560,18286.4,9.621
102567,56768,118409,91859,59828,100623,24618.5,9.621
104399,67700,101062,79735,54172,96461.5,28307.2,9.624
92427.8,67324,89973.1,58200.8,44332,86038.3,24704.1,9.625
128275,90145,93256.9,132417,93021,93291.3,14405.8,9.625
113337,73099,101611,80323.6,52566,100142,19767.8,9.626
75793.7,51552,96353.5,48101.3,35272,89373,10886.8,9.629
84754.1,53792,103258,58992.9,38668,99983.5,27787,9.631
120087,87864,89570.8,79644.6,58981,88496.1,30502.1,9.631
90215.3,64939,91044.6,78346,61078,84064.4,13430.2,9.634
74106.7,46013,105550,49177.7,31648,101836,22615.4,9.635
104019,74389,91639.9,66286.9,48017,90471.7,30155.8,9.635
95420.2,62985,99284.8,74967.1,53513,91810.3,22284.2,9.636
72323.3,46500,101931,54198.1,35528,99975.5,10052.6,9.637
68419.4,43217,103754,59103.3,39077,99122.1,14352,9.637
70135.2,45332,101394,73857.6,49420,97942.8,14886.8,9.637
89770.3,63789,92228.9,74285.4,54169,89873.7,23611.1,9.639
72782.6,49061,97223.5,64698.5,43833,96732.7,21683.9,9.64
70494.5,47608,97041,56822.2,39777,93619.4,23213.7,9.64
76072.3,50667,98396.9,45894,31030,96929,16142.5,9.641
92193.1,66284,91152.8,54596.9,41009,87250.7,10606,9.641
172884,110017,102985,92391,59049,102541,30767.1,9.643
66604.3,42649,102347,63266.1,41949,98839.2,19621.5,9.644
93757,54104,113568,85005.2,53877,103400,25955,9.644
78595.9,55139,93416,85230.9,66895,83499.4,12335.1,9.644
69937.2,42389,108127,52340.6,34393,99735.3,16204.7,9.646
88179.1,63872,90476.4,84066.1,66872,82386.6,30203.4,9.646
73425.6,51424,93575.4,48118.5,36668,86001.3,15949.3,9.647
83914.6,64380,85421.3,51048.3,41701,80225.9,23273.7,9.647
80079.1,53564,97977.5,87907.4,63877,90190.5,11965.3,9.647
79341.1,52717,98634.2,77672.6,51161,99496.7,22332.5,9.648
78777.4,59463,86823,45232.9,36219,81846.2,26839.6,9.648
66668.4,43653,100089,65104.9,43945,97092.2,16275,9.65
78374.9,51560,99619.4,78582.7,52993,97182.6,26877.6,9.651
93440.9,69565,88029.1,48760.9,38905,82138.4,23644.2,9.652
71329.7,51992,89911.2,60258.4,44620,88505,29163.5,9.653
83037.6,54219,100370,64357.7,43967,95929.8,21352.7,9.655
73321.9,56044,85740.2,51848,42801,79388.5,25265,9.656
106929,79670,87958.8,56225.3,43262,85173.7,21708.1,9.659
75350.2,48753,101289,79507.3,53997,96497.8,24666.8,9.661
74541.6,47280,103324,59889.2,39752,98734.7,18992.2,9.661
65645.3,42150,102067,53702,36414,96650.1,19964.5,9.662
148557,97561,99792.2,101244,66493,99787.2,16277.1,9.663
83569.7,60091,91142.1,37280.7,28431,85935.4,25375.4,9.663
116706,89973,85008.4,71889,54633,86235.8,24408.8,9.665
65255.8,44841,95372.6,76752.8,53332,94316.2,14213.3,9.665
93876.5,70840,86847.7,70262,56504,81493.2,30787.1,9.665
81836.6,52486,102184,48134.4,34234,92146.3,19404.2,9.666
64188,44280,95000.6,68115.4,50396,88578.7,20618.6,9.666
75084.5,51862,94881.4,104720,66494,103211,19913.4,9.667
73283,47355,101419,119354,84294,92794.2,25645.2,9.667
83943.4,60376,91117.5,56258.5,40572,90874.4,20215.6,9.668
87145.2,53055,107646,75626.1,51330,96556.2,30316.5,9.668
116609,87929,86912.1,97517,71444,89452.9,16820.8,9.669
127963,89696,93495.4,124637,84328,96862.7,20306.7,9.669
98595.4,67838,95249.7,81981,61882,86821.8,17179.6,9.67
78746.4,49504,104249,64237.6,45020,93511.2,28594.3,9.672
62870.4,41997,98108.8,58064.9,41072,92650.5,28318.3,9.672
88100.6,63924,90322.3,47390.6,35740,86899.5,19545.6,9.673
113718,82874,89927.4,61158.8,46167,86817.5,29316,9.673
66125.5,46400,93396.6,51214.6,37208,90206.3,11481.6,9.674
90779,67896,87623.7,76751.5,61756,81449.3,10341.7,9.675
85261,53303,104828,66286.9,44511,97597.9,25435.5,9.675
81269.3,60036,88714.5,70028.1,53528,85737.6,27620,9.678
70758,47309,98019.3,56787,36976,100649,19496.6,9.678
83864.9,63220,86937.2,109160,87428,81826.4,26093.7,9.678
123875,85741,94683.9,72883.3,52880,90326.8,13743.4,9.68
90727.9,66614,89259.7,53279,42362,82425.2,28617.8,9.68
61742.2,41301,97971.8,59840.2,42525,92220.8,11327,9.682
60595.2,42353,93763.5,76614.8,57297,87631.6,21043.6,9.682
78745,60765,84927.7,42102.4,35552,77610.9,25363.7,9.682
91646.6,64395,93270.5,66959,46774,93817.6,26580.9,9.685
81393.1,57540,92703.9,64665.4,45908,92313.2,16082.5,9.687
129014,82417,102589,72583.9,49369,96353.1,12636,9.687
80979.8,61020,86973.1,41825,32984,83102.3,23190.9,9.689
84469.7,60817,91024,80815.6,59069,89663.4,18619.7,9.689
84121.2,59659,92408,64066.5,48886,85886.8,27048,9.694
78914.2,52561,98394.6,68606,50361,89278.7,16831.2,9.694
121597,82600,96476.9,64205.2,46293,90893.9,16648.3,9.696
70281.4,45787,100595,68946.2,44326,101937,16766.3,9.696
75156.5,48963,100595,46444.6,32311,94203,18744.5,9.696
92497,55664,108901,57138.9,39240,95429.5,12130.9,9.699
52256.9,37056,92419.8,70590.5,55512,83337.2,23050.1,9.7
112624,84457,87392.6,58943.9,47892,80659.6,21577,9.702
95518.1,71638,87382,57507.4,46558,80948.5,23364.1,9.702
62015.8,41481,97979,59760.2,41876,93524.8,21098.8,9.705
124029,81049,100290,106114,69497,100066,17078.9,9.706
129918,93577,90987.3,60081.1,44340,88801.8,13346,9.706
76705.9,53817,93409.1,57200.3,42900,87381.8,26109.6,9.708
93582.7,66077,92816.5,71111.4,49344,94446.3,18741.8,9.709
109734,78956,91082.5,59775.4,44821,87401.9,20957.4,9.709
74914.6,50409,97395.3,56727,40132,92635.8,25552.8,9.71
79118.6,48194,107588,80013.8,55930,93756.2,29476.8,9.71
75542.4,48369,102354,67379.2,47021,93910.4,15226.9,9.714
76914.7,49475,101883,66059.2,45603,94933.6,11858.3,9.715
64517,40785,103670,64978.7,44825,95001.5,23157.1,9.715
74713,51944,94262.8,56326.1,42220,87432.2,28240.3,9.716
66592.1,44131,98891.5,65288.5,45067,94941.9,14739.1,9.716
72327.6,42846,110630,56961.6,36995,100906,10968.9,9.72
71647.9,50233,93474.8,65185,47145,90613.3,15493.3,9.72
101545,72078,92328.7,72218.9,52519,90118.5,20426.8,9.72
74483.3,47505,102754,94220.2,61825,99875.7,17818.6,9.721
77830.6,51752,98560.5,55318,37448,96809.4,15896.9,9.721
135345,87549,101314,106915,68240,102678,21544.6,9.722
74137.7,44188,109955,59090.2,38024,101845,26160.7,9.723
82119.6,58274,92353.2,74522.8,54138,90212.5,27361.9,9.723
81851,55625,96434.9,92761.5,63220,96159.8,26919.7,9.724
71446.3,47317,98956.1,59976.9,43029,91348.7,29881.8,9.724
126389,82176,100796,99794.7,68440,95560.3,17659.9,9.725
92785,66681,91191.7,58297.4,43673,87481.5,20961.5,9.727
76824.7,52531,95844.1,83118.1,62655,86940,28842,9.728
94036.3,69726,88385.5,52707,39363,87752.7,25409.9,9.728
129034,93271,90664.6,77445.6,55947,90719.3,27109.4,9.729
114042,71035,105214,71072.8,46262,100684,9940.14,9.729
84077.3,53234,103507,50917.2,36446,91557.6,25289.2,9.729
101806,74107,90031.3,57885.5,42070,90173.1,25156.7,9.73
78698.9,49665,103848,62641,41209,99619.9,25616.9,9.732
59149.4,41681,93002,59785.1,45149,86780.9,15120.7,9.733
79804.1,54256,96395.6,69801.8,50528,90534.5,30688.4,9.735
63049.7,39779,103875,61280.3,41883,95887.7,22729.3,9.736
85016.9,49341,112922,57640.5,37984,99450.5,20610.3,9.736
84731.8,62913,88264.5,41486.9,31725,85701.8,25351.3,9.737
80125.2,54116,97033.9,69480.2,49836,91368.8,29897.7,9.738
82193.8,58769,91658,63561.4,46805,88998.2,29092.5,9.738
133024,94504,92248.3,84494,60296,91836.9,18957.1,9.739
69634.1,49044,93049.9,76413.4,57068,87751.9,11300.1,9.74
76555.4,45383,110551,117530,75755,101676,24526.7,9.742
115546,83381,90817.4,124583,96029,85022.9,17100.3,9.743
131647,85918,100417,133168,88547,98561.1,15102.7,9.743
89376.5,64277,91127.1,58349.2,44253,86411.5,18570,9.744
49555.4,42761,75949.2,106276,93309,74643.3,14645.9,9.746
104387,66172,103384,85940.2,55356,101745,23625.6,9.746
75662.6,49350,100479,64279,42510,99096.4,19812,9.746
125067,93525,87638.4,103672,80021,84906.2,16255.7,9.747
78441.8,50085,102641,57991.1,37933,100190,27587.6,9.747
93682.1,69125,88818.1,55025.4,40089,89953.5,30816.1,9.748
84849.1,58941,94343,128184,99680,84276.4,28441.1,9.748
76028.4,54777,90961.5,55102.7,39460,91515.8,10458.3,9.749
127312,83253,100219,77095.1,52561,96126.5,26780.3,9.749
79739.3,55864,93544.9,75919.3,56933,87391.3,27037.7,9.75
86989,67061,85010.8,46181.7,37053,81682,28489.4,9.75
99573.1,58055,112404,113992,78091,95665.2,25416.2,9.752
82334.9,49797,108358,62161.4,42137,96680.1,14514.2,9.752
63980.6,39898,105094,66368.3,43539,99899.3,25954.3,9.754
97150.3,71641,88871.5,63518.6,49476,84136.9,21856.4,9.754
101439,68825,96591.8,76611.4,54548,92043.8,18278.8,9.754
94273.2,60421,102254,63867.8,45141,92723.7,30365.5,9.754
149400,95031,103030,73153.1,50675,94606.1,23061.9,9.756
72795.6,51200,93178.4,50223.7,37104,88709.1,13190.7,9.758
78729.1,52180,98880.6,56784.9,39724,93682.8,17292.8,9.758
110795,76801,94543.9,116238,83625,91094.5,10819.2,9.76
75453.8,45833,107890,74974,48292,101746,15232.4,9.76
64921,42913,99146.2,68633.6,48109,93495.4,27594.5,9.76
58262.4,38929,98083.3,81289.6,55445,96084.3,28894.4,9.761
99983.5,66410,98667.7,70389.7,50318,91678.1,14090.5,9.761
104650,74295,92312.2,66259.3,51499,84319.5,28693.7,9.762
104042,76064,89641.7,64456.4,49444,85434.3,22974.2,9.762
81625,58244,91844.2,51511.3,41548,81251.6,21579.8,9.762
98500.3,63063,102363,83024.9,54363,100089,25307.8,9.762
75086.6,47860,102818,58060.1,39928,95297.1,22446.4,9.763
105596,67365,102729,102716,70221,95863.1,21358.3,9.764
115391,73708,102597,85693.9,57845,97087.6,18085.6,9.764
57769.9,46853,80806.1,106275,85953,81030.9,10684.7,9.764
117065,89753,85478.6,81112.3,63540,83660.3,25018,9.764
74085.8,51432,94402.1,56825.6,43425,85759.9,10652.9,9.766
74771.3,51548,95061.1,65872.9,48184,89595,14577.6,9.766
64661,43884,96564.3,67735.9,47916,92644.2,11006.9,9.767
80467.2,52947,99599.6,82903.5,55371,98122.9,29449.9,9.768
103427,71361,94984.8,60740,43745,90996.9,29395.4,9.771
88339.7,56560,102359,60145.2,39360,100144,28134.1,9.771
74507.8,52654,92736.4,94284.4,64563,95705.3,28550.1,9.771
135605,93489,95059.3,115396,81305,93014.8,10935.8,9.774
88523.3,60900,95262.1,76232.6,53372,93606.7,30661.5,9.774
79038.7,51864,99874.3,49978.1,33681,97246.6,22211.8,9.775
79434.7,52292,99553.2,67955.3,44920,99143.4,19696.7,9.777
69948.7,44948,101988,52865,36832,94064,24591.6,9.777
73134,52368,91523.6,50380.4,37328,88451.7,23339.2,9.777
73772.6,44635,108318,69182.9,45510,99625.7,24535.7,9.779
85590,58577,95758.2,59337.2,41517,93665.9,24434.3,9.78
71918.6,47204,99848.8,89166.6,57992,100766,30429,9.781
80038.8,58074,90323.1,69694.1,51242,89135.4,30179.9,9.782
64498.3,42561,99315.4,66357.3,46265,93997.4,27032.1,9.783
87697.4,56618,101511,96713.9,67671,93662.6,22660.3,9.783
65400.5,39421,108726,52299.2,34288,99961.6,28048.5,9.783
102321,69243,96842.8,105374,75078,91981.6,22501.6,9.784
144863,89697,105842,76657.6,48705,103148,25670.8,9.784
69048.7,42836,105640,52181.2,33708,101452,16065.3,9.785
75850.6,56189,88468.2,60032.8,46253,85060.6,22345,9.786
73627.2,54837,87992.3,47592.1,38245,81553,13286.6,9.787
70013.5,47185,97242.9,93911.1,62529,98427.2,22421.6,9.787
76482.7,50919,98438.1,49912.5,35167,93015.3,20661.4,9.788
114853,81768,92053.2,61094.7,45281,88423.4,28513.6,9.789
77185.4,49313,102578,57951,36937,102820,30810.6,9.789
75967.2,48649,102337,54661.8,37965,94358.4,29421.6,9.789
90033.8,69225,85235.9,43499.7,35460,80394.6,21127.1,9.791
137499,93252,96632.2,84682.3,58428,94984.3,23946.4,9.792
94574.9,65632,94436.5,58754.2,43420,88680.7,19072.3,9.793
73109.5,55899,85713.6,77854.8,65350,78076.4,18683.8,9.793
115885,79133,95972.9,113232,83789,88564.8,26841.7,9.793
81511.2,59696,89485.4,65045.6,48532,87835.4,20853.9,9.793
81542.9,56086,95282.1,75499.8,55886,88536.6,20588.2,9.795
62689.7,43871,93648,67522.7,49570,89271.1,27462,9.795
75629.5,53389,92836.7,61433.5,46288,86979.4,19162,9.796
74014.6,47213,102739,87898.4,62601,92019.5,23643.5,9.798
73427,50272,95721.6,47049.7,34108,90402.6,14774.3,9.798
74481.8,49642,98328.9,58923.2,41095,93967.5,22062.1,9.8
61006.3,40045,99840.4,64792.4,44752,94883.7,18425.8,9.8
92471.8,64681,93694.1,84085.5,62857,87669.2,21764.7,9.802
64126.8,42921,97915.1,71815.9,47341,99417.5,18376.8,9.803
100237,74408,88285.3,77547.7,56261,90332,10543.9,9.803
118211,78568,98603.5,61223,41432,96840.9,29776.3,9.804
134112,77632,113215,95962.4,62364,100843,21850.2,9.806
84623,54836,101135,71217,46604,100148,27034.9,9.811
68474.2,39938,112362,56053.5,39102,93947.2,21105,9.811
63259.2,43677,94918.5,64514.3,51024,82863.2,24076.2,9.812
68912.6,49488,91259.7,65147,47160,90531.7,24219.7,9.812
88213.7,54252,106561,75290.7,48849,101010,18273.3,9.812
79715.5,57359,91079.6,65986.8,51122,84591.9,12743.6,9.814
91718.6,66857,89906.4,65897.8,49364,87486.3,26209.7,9.815
120568,80047,98711.6,117826,80898,95452,14971.6,9.815
88421,54049,107213,77987.9,50245,101722,17091.3,9.816
124973,88508,92536.3,95491.9,70524,88737.9,23682.2,9.818
84701.5,60373,91945.1,44353.2,33389,87056.5,18432,9.819
62100,40801,99747.2,83382.4,59949,91153.2,17178.2,9.82
72274.3,48501,97659.2,74793.9,54045,90696.5,26129.6,9.82
94806.7,65827,94387.6,66930,46335,94665.5,27609,9.821
80907.1,60889,87081.9,72271.3,56932,83193.5,17153.4,9.823
134469,90420,97462.3,84549.8,59468,93177.1,30433.8,9.824
73914.5,41873,115685,51075.9,33173,100905,30147.5,9.825
96817.7,72188,87896.1,52709.8,42252,81756.8,22189,9.826
79815.6,58408,89556.1,65480.3,49557,86593.6,27459.9,9.826
83845.4,61145,89866.6,52026.7,38676,88158.6,19616.7,9.827
81398.9,56741,94015.9,74867.8,56569,86735.4,18705.9,9.828
75008.9,52480,93669.6,52221.3,39528,86581,21900.6,9.828
85914,56332,99951.4,76860.5,49761,101226,18829.4,9.829
75096,51761,95081.1,78050.7,56125,91138.2,24861.4,9.83
76846.3,58133,86632.4,72553.5,54485,87269.3,10182.3,9.83
85642.6,62328,90050.6,75840.7,60069,82743.1,25664.6,9.833
66572.6,45919,95013.1,54761.2,38962,92111,17256.2,9.833
96091.2,62407,100909,120822,82735,95705.3,19495.9,9.835
