"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue B-A","Time"
73712.9,61862,78090.7,29583.1,23038,84154.7,9337.08,64.432
97095.3,71812,88609.7,42422.6,32116,86567.6,2944.92,64.474
69563,42651,106888,42495.7,27759,100328,4764.45,64.479
101792,76409,87307,44881.1,34025,86446,2382.57,64.491
189551,123120,100897,62489.2,41920,97693,5276.43,64.492
94222,63040,97952.6,50112.6,32484,101102,2846.94,64.502
74460.5,50925,95824.2,23399.3,15833,96854.4,2841.42,64.51
132288,76910,112724,43655.6,26835,106615,7351.26,64.551
95413.3,64758,96559.6,45721.5,31146,96205,5593.14,64.552
81133.8,50109,106112,46993.1,28480,108137,3302.34,64.563
100576,67923,97041.9,17969,13015,90481.4,5885.01,64.609
104911,64843,106032,49064.5,34651,92796.5,4090.32,64.613
69083.7,46493,97379.6,34235.7,26717,83979.2,9745.56,64.63
85513.1,66379,84427.1,86247.2,69734,81055.1,2453.64,64.631
86042.8,62581,90105.6,24735.1,18533,87467.8,4386.33,64.631
94407.3,74186,83399.5,31395,27315,75325,6989.7,64.648
134820,79447,111214,42064.5,25855,106623,3667.35,64.66
98386.1,75709,85166,26104.8,20537,83303.4,3080.16,64.675
75347.3,44527,110898,70601.5,44399,104213,9753.15,64.68
137815,96372,93718.2,42133.5,26480,104277,5524.14,64.697
66040.6,46759,92560.6,33942.5,23807,93437,3582.48,64.718
81976.6,42635,126010,42829,26383,106388,9203.91,64.726
60674.5,38327,103748,39259.6,25375,101396,2767.59,64.726
106269,74735,93188.8,41126.8,28802,93579.7,2352.21,64.74
78223.5,53905,95101.7,31484,21809,94609.4,2786.22,64.748
137979,100502,89974,46520.5,33934,89844,4264.2,64.809
112654,82694,89279.3,33990.1,25194,88416.9,3955.08,64.842
88661.2,61868,93917.8,74501.4,55169,88501.2,6810.99,64.846
74011.1,51764,93702,38607.6,26272,96307.3,2715.84,64.865
89518.9,65683,89318.6,28895.8,20987,90232.8,2467.44,64.881
81713.2,63011,84987.6,37526.3,32187,76407.4,3127.77,64.881
93650.4,70307,87295.4,32816.4,25731,83582.3,4532.61,64.888
120448,90939,86801.9,53862.8,41718,84614.6,5033.55,64.914
90114.6,69154,85400,33130.4,27430,79155.3,9190.8,64.921
91492.7,63706,94120.9,32020.1,21491,97644.2,4157.25,64.938
106935,82013,85451.2,30711.2,24233,83055.7,3629.4,64.942
118801,78283,99456.2,42039.6,27142,101507,8551.17,64.979
71733.4,44527,105579,20357.1,12955,102981,3785.34,64.991
78659.5,52861,97520.4,36442.4,24713,96640.9,3320.28,64.993
141618,93603,99153.6,56052.8,41427,88673.5,7327.11,65.021
116705,87239,87671.4,24567.4,20023,80410.1,2883.51,65.025
77162.1,50718,99706.1,50701.9,35114,94628.9,2777.94,65.049
74802,54492,89962.3,34337.2,26028,86457.7,2913.87,65.061
110560,75675,95747.5,45811.2,32998,90983.7,3709.44,65.106
81852.3,62659,85610.6,20081.1,17015,77345.5,9682.08,65.112
70972.3,48026,96848.4,20492.3,14922,90000.3,4770.66,65.112
77279.9,52003,97390.9,32305.8,21495,98497,2595.09,65.136
85069.4,55075,101228,31036.2,19995,101725,4708.56,65.138
125857,88641,93051.7,57666.8,40501,93312.5,8336.58,65.142
54628.1,40180,89101.7,46940.7,37156,82794.3,2517.12,65.145
65479.7,46427,92430.7,46618.5,37179,82175.1,5542.77,65.149
97309.8,61838,103129,78521.3,51370,100175,4874.16,65.162
83439.2,54366,100583,33284.2,22378,97475.9,4671.3,65.166
121507,84615,94109.8,44031.7,30943,93257.2,2370.15,65.178
107709,75799,93125.6,34626.3,25011,90730.8,3523.14,65.198
91798,65584,91730.8,30436.6,22132,90127.1,8364.87,65.199
81047.9,55535,95643.4,48068.2,35506,88722.9,4134.48,65.205
120224,78022,100985,42170.7,25454,108576,2345.31,65.215
82849.9,52206,104004,16922.9,10707,103583,3327.87,65.223
102767,70618,95371.2,43320.3,28691,98952.2,4093.77,65.232
68799,49564,90969.5,32996.5,23944,90313.1,6200.34,65.262
66396.4,43786,99377.7,24647.5,15802,102221,2824.17,65.295
71143.4,56896,81947,18390.6,14976,80478.4,3232.65,65.319
77414.9,49599,102290,19035.7,12543,99459.9,6063.72,65.331
70742.3,55663,83289.9,27640,22258,81382.7,3872.97,65.343
151122,105673,93722.5,74176.4,53577,90733.4,2506.08,65.35
70679.8,37472,123614,41583.5,27504,99084.5,3452.07,65.396
84832.9,57515,96663.7,29920.5,20294,96623,3062.22,65.405
74397.4,55427,87966.2,17509.4,13411,85564,9529.59,65.407
91945.7,63784,94471.2,30552.5,21756,92033.9,8954.82,65.429
71569.4,46270,101370,34321.3,22919,98140.4,4261.44,65.448
91800.2,62171,96768.8,33946.6,23606,94244.1,3717.72,65.454
92083.4,65086,92720.1,34002.5,26439,84284.1,3190.56,65.485
106954,77666,90250.1,32903.3,24674,87393.8,6833.76,65.488
121584,88399,90138.2,24980.8,18786,87146.8,4175.19,65.496
96961.9,59129,107468,49192.2,34537,93345.1,9767.64,65.498
92466.1,70490,85967.7,25527.2,20659,80979.4,2335.65,65.508
74160.2,53675,90548,23415.8,17990,85301.9,4607.13,65.525
94562.1,65589,94485.6,83467.9,63901,85603.6,3487.95,65.527
92726.7,62419,97357.2,51160.1,32951,101752,3595.59,65.528
92097.6,52752,114417,53023.1,35696,97347.6,4045.47,65.53
117268,71619,107308,71911.1,43275,108903,9809.73,65.532
119910,88017,89283.4,26489.1,19473,89148.5,8721.6,65.569
62481.4,52171,78487.7,46390.8,40559,74959.1,4062.72,65.575
114632,75595,99378.2,40157.3,26678,98648.7,9094.89,65.579
74954,56697,86639.2,42397.7,33241,83588.9,5436.51,65.59
115603,87036,87046.2,28063,21976,83688.4,8497.35,65.616
67298.8,41258,106900,31319.1,19875,103272,3229.89,65.617
105397,66475,103909,59337.2,37999,102338,5435.13,65.63
82111.5,56079,95958.5,47213.9,33698,91821.9,6205.86,65.658
79625.8,51174,101973,28502.5,19598,95312.8,9516.48,65.66
107266,68116,103203,48537.4,34852,91270.1,3554.19,65.663
132779,89810,96890.9,42421.2,29946,92837.6,6835.14,65.67
170702,117294,95377.1,61638.4,43434,93003.9,3753.6,65.684
99549.8,71347,91441.8,34106.7,25679,87044.5,2599.23,65.718
75912.5,52676,94445.3,32861.2,24192,89021,3012.54,65.719
92038,71470,84396.3,26200.7,20675,83051.4,6428.73,65.752
78308.7,55502,92465.9,22193.2,16243,89543.2,2827.62,65.754
85971.1,64665,87129,22768.6,17081,87358.1,3459.66,65.757
77811.7,59529,85663.6,22086.2,16589,87253.1,7996.41,65.76
102766,67330,100028,46298.3,30918,98137.2,2586.81,65.761
69355.6,53099,85600.3,26314.5,21318,80896.4,10039.5,65.767
125566,91736,89704.3,25717,20108,83816.8,9862.17,65.803
66879.9,43973,99675.7,24204.5,17313,91622.9,3653.55,65.806
97050.6,70586,90107.2,25983.3,19059,89345.9,3437.58,65.83
111787,69910,104793,31069.3,20782,97977,2352.21,65.858
94716.1,72358,85786.2,25143.6,20282,81245,7414.05,65.873
104609,65539,104604,40807.3,25271,105827,2312.88,65.875
92912,70521,86344.2,28129.9,23060,79944.6,9114.9,65.882
87451.4,57689,99346.8,35846.9,23449,100186,5499.99,65.916
91933.6,70849,85039.5,38259.8,29189,85902,8782.32,65.93
87361.9,65817,86989,26380.8,20201,85584.4,2443.29,65.931
110441,79747,90760.5,33253.9,26467,82341.2,6429.42,65.944
67690.7,47682,93036.7,31164.5,23362,87424,3360.99,65.945
131650,92813,92958.9,28313.5,19305,96117.6,3186.42,65.974
119978,83934,93679.2,38551.7,27987,90274.9,2265.96,65.976
85378.2,55719,100421,42336.3,29611,93700.1,8645.7,65.98
71859.8,45698,103055,37263.4,24006,101729,2357.04,65.994
67907.2,55735,79848.7,22803.8,19551,76439.6,7984.68,66.005
130443,83838,101967,42936.6,30058,93615.5,3122.94,66.028
73850.6,48463,99867.4,30033.6,21490,91590.7,3148.47,66.032
77675.4,53642,94898.3,25260.2,18407,89936.1,7988.82,66.037
116430,70190,108710,39077.5,24471,104654,5748.39,66.04
98300.9,62912,102401,47856.3,32308,97075.4,2878.68,66.057
157787,110954,93198.3,52809.8,40551,85348,6940.02,66.066
92006.1,56932,105911,49809.7,31824,102574,3286.47,66.067
69005.6,49867,90688.3,19322.1,14363,88163.4,6999.36,66.073
74285.2,47238,103060,39998.6,29858,87793.9,3912.3,66.092
97921.8,76263,84148.3,25306.4,20491,80937.1,9822.15,66.107
83314.9,59130,92341.1,31220.4,22979,89040.5,2887.65,66.113
91288.2,59715,100187,34639.4,23659,95951.9,4327.68,66.128
66544.8,46082,94637.3,28817.8,21034,89788.3,2855.22,66.137
112455,76716,96067.1,40513.4,27420,96830.2,2817.27,66.142
106109,70934,98034,41017.7,27698,97051.7,6382.5,66.195
79583.2,56055,93043.7,32343.1,24459,86660.7,2270.79,66.206
119296,75598,103418,53658.5,34282,102578,4160.7,66.254
83517.3,50346,108715,41599.4,26615,102433,3712.2,66.26
118356,86207,89976.4,41297.2,29570,91527,3044.28,66.264
79565.4,60475,86224.1,19017.1,15078,82657.1,3003.57,66.275
72552.1,47170,100801,62683.1,51034,80495.3,4996.29,66.298
88488.7,63488,91343.2,40060.7,28340,92640,9355.02,66.333
95806.7,58886,106626,41967.2,26894,102267,3065.67,66.344
77624.3,52875,96211.6,31564.7,21135,97876.8,7474.77,66.363
69570.1,44939,101456,44353.2,30006,96871.7,8248.95,66.365
120948,89746,88320.8,53449.5,40218,87096.9,3058.77,66.37
157276,100098,102972,74740.1,47994,102058,8686.41,66.374
94342,62263,99301.3,42663.4,28007,99831.8,5692.5,66.377
101972,74865,89264.8,46770.3,34165,89715.7,8195.13,66.385
163840,99608,107796,58089,36204,105152,7850.82,66.401
117461,77724,99041.8,44651.3,30172,96986.2,5261.94,66.428
160148,108311,96901.3,41342.7,27467,98643.4,2389.47,66.44
72113.3,47142,100251,43112.6,27614,102319,3096.03,66.442
73404.1,49990,96231.4,30073,21546,91472.3,8403.51,66.448
102290,70926,94516.2,28666.1,20599,91201.4,2334.27,66.459
104256,78112,87470.6,30601.5,23600,84978.8,2836.59,66.461
90171.4,70010,84409,25970.9,20554,82807.7,4015.11,66.474
110016,78572,91763,42788.3,29944,93647.2,4495.35,66.478
123869,89495,90707.4,42293.6,30171,91868,7129.08,66.487
96899.4,71006,89434.7,35410.8,28218,82241.2,4714.77,66.498
113292,78800,94222,59595.3,40908,95473.7,8807.16,66.513
87102.1,63712,89595.7,34769.8,25860,88115.7,7120.11,66.526
99648.5,68903,94779.1,46662.6,32379,94446.5,3148.47,66.533
93816.6,61494,99983.1,36441,23150,103162,7029.03,66.537
96397.4,64715,97620.3,36889.5,24358,99252.3,3118.11,66.548
126664,78376,105913,52119.1,35212,97003.3,8868.57,66.549
70310.6,46790,98479.9,22407.1,14738,99638.3,6123.06,66.561
71258.4,51387,90878.9,32180.2,24934,84581.8,2368.77,66.572
94291.5,59864,103225,50683.3,34108,97384.1,7162.2,66.603
94812.7,61127,101651,34216.4,22139,101288,3463.11,66.624
67978.2,44868,99291.7,28187.9,19332,95557.7,3011.16,66.631
130502,94111,90877.3,55727.2,42863,85204.8,3182.97,66.638
93646.9,63926,96005.4,16847.7,11846,93207.2,7667.97,66.681
72395.9,50654,93665.6,37110.3,25742,94478.2,4387.02,66.698
71248.5,54590,85534.7,15723,11619,88684.4,2831.07,66.699
97447.5,66688,95764.1,46893.8,33236,92466.9,9810.42,66.711
73154.9,55025,87129.1,17722.7,14069,82555.4,7795.62,66.714
138128,90239,100315,56414.4,36930,100113,4282.83,66.735
91304.6,63239,94621,17699.9,12103,95842.3,3829.5,66.737
80029.1,49823,105268,54999.9,35643,101127,2570.94,66.741
87336.4,61567,92966.6,33193.8,23922,90936.8,3363.06,66.768
116550,87306,87488,36098,27683,85457.5,2510.91,66.77
75745.6,53162,93376.2,26265.5,19031,90449.2,4046.85,66.798
75200.4,56018,87977.6,16531,12690,85372.5,6309.36,66.798
96338.5,54244,116393,47229.8,28360,109141,9240.48,66.813
61996.5,40338,100724,36681.1,24570,97840.1,6184.47,66.835
149752,105009,93459.9,51394,35269,95499,3511.41,66.84
130286,89062,95870.9,56500.6,39450,93861.3,2499.87,66.843
69343.6,45610,99638.2,25728,18247,92404.9,6926.91,66.871
92912.7,62498,97429.2,63462.1,41630,99905.1,4765.14,66.899
76405.2,52152,96013.4,24753.8,18424,88051.6,2908.35,66.963
98339.3,73482,87705.3,27937.4,22115,82790.2,3036.69,66.985
86689.6,52095,109056,40618.2,31474,84576.4,4157.94,67.009
75302.6,51046,96678.1,30964.4,22066,91964.4,6792.36,67.02
84061.2,56530,97453.2,29783.8,21242,91889.4,3271.98,67.023
99948.1,73108,89596.2,40997.7,29036,92534.3,6167.91,67.043
75878.4,48618,102282,38418.5,25479,98818.5,2497.11,67.043
84523.4,65270,84867.8,29376.1,24202,79546.7,4367.01,67.046
61783.5,41723,97045.8,35481.9,26987,86165.2,5720.1,67.052
71719.2,52547,89447.4,44658.2,34411,85051.8,6844.11,67.067
94549.3,68223,90825.4,36360.9,26091,91332.2,2286.66,67.128
86759.9,60231,94401.5,34328.9,25311,88885.4,8794.05,67.143
73818.7,51710,93556,30108.2,22067,89417.1,4093.08,67.193
80717.8,50094,105600,46386.6,32279,94178.7,4600.92,67.206
63159.5,40583,101994,34288.9,23239,96697.6,6695.76,67.224
90121,69342,85174.5,20838.7,16931,80661.8,3635.61,67.268
73578.7,49956,96526,27642.8,19680,92052.7,7618.98,67.273
97717.3,66862,95779.4,18460.9,12222,98990.1,3860.55,67.282
63617.4,43410,96043.1,30453.8,20902,95484.8,2472.96,67.286
111998,70013,104836,50840.6,34153,97557.7,4253.16,67.292
74329.2,52616,92580.9,45424.8,33112,89905.7,2760.69,67.294
80093,62154,84451.1,24707.5,19971,81079.2,4342.17,67.342
65819.8,44351,97259.8,23764.3,17019,91510.5,5778.06,67.349
78119.2,52366,97766.1,21101.6,14494,95412.8,6457.02,67.383
71318.8,53130,87971.9,23694.6,17790,87287.8,4363.56,67.447
125743,79114,104162,44994.9,31927,92360.2,5458.59,67.463
66035,45842,94404,26108.9,19794,86444.1,9893.91,67.471
113238,84871,87440.5,27012.8,20799,85115.2,2933.88,67.477
65567.1,50667,84808.7,30842.3,25478,79334.4,10044.3,67.482
96731.1,63321,100115,52883.7,34409,100723,3607.32,67.488
116960,91122,84118.8,31970.5,25258,82952.6,3249.21,67.526
118758,86030,90467.7,38577.2,28410,88989.7,2341.17,67.535
73963.5,43722,110866,19460.8,12243,104172,5404.77,67.546
94393.1,64730,95568.4,50158.2,36695,89580.7,2760,67.553
105116,64523,106766,40974.3,24838,108112,9421.95,67.571
103199,76771,88096.6,32195.4,24303,86818.8,6919.32,67.586
69219.3,47027,96462.8,25354.7,17015,97657.8,4240.05,67.594
91014.2,58171,102537,50612.9,33414,99268.7,3503.82,67.604
66695.3,47975,91108.7,23696,17947,86529.2,9302.58,67.604
94021.8,61609,100015,34497.2,24157,93588.2,9946.35,67.605
74540.1,48343,101050,39263.8,26571,96842.1,5683.53,67.617
123132,83822,96270.8,46081.6,33747,89489.6,4101.36,67.62
82673.1,57637,94003.2,27091.5,20029,88644.8,3058.77,67.628
81676.3,47381,112972,75862,47845,103913,4746.51,67.634
68885.6,51353,87910.9,25713.5,19517,86343.3,2394.3,67.636
69806.5,42307,108134,29313.3,18811,102125,8320.71,67.637
92944,60112,101330,47736.3,30240,103454,9347.43,67.647
71395.5,46790,99999.4,61968.2,44126,92035.3,3309.93,67.656
90339.7,70099,84459.1,29488.5,21995,87863.6,3625.26,67.687
86469.5,52725,107480,33320.1,20069,108808,2398.44,67.691
160569,104751,100458,73599.5,47227,102133,5384.76,67.707
76144.7,49987,99830.3,27931.9,18727,97748.9,2684.1,67.719
87787.9,60443,95185.1,49101.8,34623,92942.1,3172.62,67.742
73711.5,49162,98262,39115.4,24439,104892,6054.06,67.769
61359.6,40134,100196,60572.3,39762,99835.7,3008.4,67.778
122755,93266,86257.1,55672,42726,85393.4,2468.13,67.787
77007.3,52563,96013.4,31332.9,23435,87622.5,9239.1,67.788
151817,107047,92945.1,64190,46847,89797.8,4148.28,67.792
80222.2,61139,85991.6,36034.6,27163,86940.4,2369.46,67.796
85323.5,59014,94753.2,26854.8,19010,92580.5,2495.73,67.828
75882,56233,88435.6,23949.9,18500,84842.2,3906.09,67.843
115654,78276,96830.5,48649.1,33884,94093.7,4483.62,67.894
97771.3,68071,94130.2,28725.4,20387,92340.6,3407.91,67.896
122070,84294,94905.9,81876.1,56878,94339.3,2292.87,67.913
101411,68104,97587.5,31421.2,21176,97243.1,2733.09,67.925
106462,71759,97229.2,44362.2,34155,85121.3,9315.69,67.93
91176.1,71727,83306.4,30582.9,24850,80655.1,4306.29,67.932
81642.2,51583,103726,37214.5,22418,108791,8679.51,67.95
76669.4,52935,94920.2,22351.2,15431,94926.2,4377.36,67.976
108809,77811,91643.9,54583.1,42463,84241.8,3326.49,67.978
82631.2,56522,95809.1,27738.7,19299,94195.7,4675.44,67.994
69943.5,47340,96827.6,27837.4,20024,91108.1,3429.3,67.996
110150,72398,99709.9,71481.2,44167,106065,8336.58,67.996
88277.8,58862,98287.1,46279.7,30734,98685,2951.13,67.996
78222.1,51212,100101,26930,19496,90525.5,2479.17,67.996
63236.9,40840,101476,38369.5,28280,88917.4,6465.3,68.012
78996.7,55561,93179.2,31113.5,22089,92310.8,4079.97,68.041
89221.4,61951,94384.5,34179.8,23970,93450.6,2534.37,68.057
76507.5,49603,101082,39025.7,25763,99273.7,2983.56,68.065
89538.1,59909,97948,52520,35161,97891.2,4803.09,68.087
74188.6,47606,102130,26594.7,17458,99834.4,4176.57,68.096
81885.7,54475,98512.4,46025.8,31615,95408.7,4340.1,68.112
73876.9,55246,87637.1,24799.3,19374,83888,3907.47,68.116
110690,71038,102117,40809.4,27719,96485.5,3592.14,68.151
102004,71766,93148.7,43520.4,32414,87991.3,2802.09,68.155
68321.9,50740,88244.8,30089.5,22804,86473.7,9300.51,68.16
81153,50462,105395,36360.2,25418,93748.7,2379.81,68.162
85431.5,54873,102033,30627.7,21145,94926.4,7770.09,68.168
68233.1,49366,90583.1,25697.7,17790,94666.8,8905.83,68.173
93985.5,67914,90694.6,30222,24074,82272.5,5381.31,68.175
78790.1,49595,104115,27448.2,17595,102236,3905.4,68.191
93331.6,70196,87135.8,30133.7,23584,83736.5,3757.74,68.204
74075.7,54576,88951.7,16810.5,11824,93174.1,3271.29,68.219
102576,72512,92707.5,39408,29392,87868.8,8830.62,68.238
100750,71062,92915.8,44333.2,31466,92335.2,7420.95,68.247
107898,74563,94835.3,41715.3,30603,89332.9,4035.12,68.249
122629,90560,88743.6,53371.5,39808,87865.6,6743.37,68.269
161632,97844,108261,67323.3,47844,92218.5,6851.7,68.269
82602.8,52040,104025,30041.9,19112,103015,3350.64,68.281
155065,103225,98448.7,55809.3,35785,102208,3487.95,68.286
69178.9,48806,92892.4,29062.1,19438,97984.1,2434.32,68.303
83577.6,55906,97974.2,32046.4,22894,91735.4,4904.52,68.305
75661.9,54751,90565.9,21586,15279,92588.4,7937.76,68.345
71832.1,44349,106149,31299.1,22496,91181.4,3800.52,68.359
115871,77507,97974.3,45003.9,32139,91769.3,2575.77,68.361
88147.9,52730,109556,37109.6,25191,96542.9,7945.35,68.368
94493.9,63653,97289.2,37732.6,28293,87401.4,8487,68.402
65758.8,45411,94901.4,26620.9,20023,87131.1,5104.62,68.415
71068.9,46531,100096,23177.1,15935,95320.6,2562.66,68.434
121623,88473,90091.7,30253.7,23449,84554.1,2291.49,68.435
125779,76771,107372,53649.6,33115,106175,6049.23,68.442
120300,90431,87182,41973.4,33231,82777.2,3435.51,68.45
80540.3,53403,98838.8,28942.1,19131,99145.2,3523.83,68.451
84476.5,62911,88001.4,33602.3,24719,89087.8,7098.03,68.455
76436.5,52419,95563.5,18035.9,12695,93107.6,2454.33,68.458
73392.7,51683,93064.7,83343.7,61787,88400.7,6106.5,68.471
82627,52335,103469,28598.4,18975,98773.5,5724.24,68.472
71724.2,40457,116186,37589.8,23933,102933,3122.94,68.474
81326.9,62400,85414.1,52082.6,39776,85812.6,2855.91,68.483
111087,75015,97050.2,59407.6,40191,96870.9,2410.17,68.487
99996.4,65500,100051,30105.4,20456,96450.3,7118.73,68.532
97766.3,59968,106844,42315.6,26976,102802,4716.15,68.562
109386,62201,115251,26492.6,16276,106673,3636.3,68.575
62514.8,41834,97934,42019.6,28903,95277.2,6132.72,68.575
122023,90807,88064.6,38651.7,27063,93599.4,2624.76,68.6
74162.3,51095,95122.9,36655.6,23671,101485,8894.1,68.607
75899,54970,90487.8,30995.5,23911,84953.4,2588.19,68.612
85694.9,53700,104583,28939.3,17852,106238,7470.63,68.616
88522.8,66878,86746.5,37891.4,28371,87527.7,6606.75,68.656
77355.9,49508,102400,34691.8,21732,104618,9835.26,68.659
71076.7,48783,95485.8,20697.9,15282,88761.9,7423.02,68.667
67698.5,45098,98378.8,45954,30391,99096.5,4053.75,68.676
114847,77235,97451.2,64807.6,45871,92590.7,5874.66,68.684
78216.4,59730,85819.4,14187.8,11182,83152.4,8350.38,68.701
65526.6,50439,85139.5,26456.7,19535,88756.8,2693.76,68.71
93174.7,61824,98769.1,40325,27796,95076.2,5255.73,68.749
60218.6,35246,111970,35582.6,21735,107290,3414.81,68.758
84570.2,56414,98245,28814.4,19559,96547.9,3193.32,68.803
105539,70546,98043.6,29552.7,20530,94338.3,3539.7,68.814
115868,72190,105188,40125.6,25955,101316,4432.56,68.849
87674.3,67766,84789.2,38198.4,30578,81868.3,6059.58,68.853
106423,76695,90938.9,46196.2,35247,85894.2,6729.57,68.853
130016,96331,88452.6,26733.4,20374,85991.8,5259.87,68.865
66656.2,37499,116493,48619.5,29542,107857,3757.74,68.874
106538,69230,100854,50264.4,30871,106706,4069.62,68.883
79483.8,53227,97864.8,25645.9,18351,91588,6443.91,68.914
93142.8,69034,88423.2,29341.6,22986,83656.5,8020.56,68.983
112948,83511,88636.6,26766.5,20207,86809.9,2761.38,68.993
84008.6,49946,110231,32850.2,20387,105600,5242.62,69.014
89727.7,48668,120827,26094.4,16092,106272,9769.71,69.02
115983,87625,86745.7,28429.4,22077,84393.2,2863.5,69.049
82815.8,62405,86970.9,43417.6,36337,78306.2,2714.46,69.059
87276,67051,85304.1,23005.3,18854,79965.8,3268.53,69.06
94393.1,63581,97295.5,48261.4,33853,93429.1,3116.73,69.075
86582.4,62360,90992,26783.7,19228,91288.7,4576.77,69.092
78161.1,56479,90695,34789.8,26127,87265.4,2976.66,69.101
86035,61551,91605.1,54388.6,39154,91035.6,3217.47,69.13
110117,81618,88419.9,21512.1,16862,83609.2,5944.35,69.138
82494.9,56979,94883.8,64141.7,48867,86021.1,5871.21,69.171
107630,79994,88177.4,50514.9,39443,83932.4,3336.84,69.187
107941,67860,104244,37705.1,23300,106053,6599.85,69.189
88896.3,62959,92534.9,33247,25234,86346.7,2847.63,69.265
94117.6,67234,91740.6,33647.2,23474,93938,3656.31,69.292
114255,83922,89223.2,43813.6,32618,88030.2,4972.14,69.299
70272.2,49675,92709.9,20689.7,15462,87693.5,9156.99,69.3
97881.3,66771,96070.9,71892.5,53143,88657.9,4738.92,69.309
107860,79326,89109.4,40903.9,29891,89681.8,6420.45,69.338
120481,81870,96443.4,36641.1,24254,99006.7,3227.13,69.344
177575,112447,103493,51936.3,35058,97087.6,5584.17,69.352
92957.5,61660,98800.9,34513.8,22444,100780,2524.71,69.358
