"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","530_30 Blue C-A","586_15 YG D-A","Time"
109875,70142,102660,70310.6,50279,91646.2,39708.6,3433.68,1.355
110364,78797,91790.3,58706.4,49168,78249.8,15910.6,852.72,1.363
94773.8,65327,95077,72352,58619,80889.5,24089,478.8,1.366
120096,79081,99526.4,84456,66665,83025.7,20187.8,376.96,1.375
99389.7,60071,108432,80460.3,61395,85887.3,8993.68,186.2,1.378
179474,115249,102057,114769,86117,87340.5,29096.5,303.24,1.381
80388.6,59482,88570.4,53361,43198,80954.3,22747.4,734.16,1.381
90399.1,59831,99018.8,69481.7,57111,79731.6,28485.2,524.4,1.383
96610.9,56517,112028,70378,55505,83096.8,22112.9,428.64,1.386
100641,70827,93122.7,50567.5,43110,76873,19273.2,679.44,1.39
124451,76298,106897,67485.2,53322,82943.5,13309.6,200.64,1.393
175908,110882,103969,86099.6,68186,82753.4,8546.24,539.6,1.394
121698,82511,96661,96738.2,73819,85883.5,17822.8,1089.08,1.399
96074,66015,95376.9,53422.8,45147,77549.3,8228,1154.44,1.401
91470.5,58488,102493,66654.3,51548,84741.5,14432.3,623.2,1.407
88986.1,66837,87254,64173.6,50277,83650.2,16751.8,1643.12,1.41
175914,113067,101963,82182.1,63691,84562.7,16481.8,512.24,1.411
98100.7,56594,113601,81445,62910,84844.7,29045.5,1039.68,1.416
107012,61458,114113,67182.6,51450,85575.9,14273.2,661.96,1.429
99491.4,57263,113865,62800.7,48946,84086.7,15426.5,465.12,1.436
98952,67190,96516.1,51867.7,42306,80348,6542.28,589,1.443
152937,91900,109063,101514,74428,89386.4,21792,891.48,1.443
142878,95511,98037.3,81544.2,63951,83565.3,24388.9,2090,1.449
89706.6,55416,106089,69786.4,52040,87884.7,16743,565.44,1.454
77018.9,55783,90484.7,57846.9,46651,81264.2,16828,452.96,1.456
150965,99868,99067.2,61856.9,49957,81146.8,8419.08,153.52,1.46
141655,95250,97464.7,81911.4,61238,87660.4,5616.12,424.08,1.46
156076,95608,106985,96825.9,71096,89253.7,21638.3,468.16,1.467
95359.1,62626,99790.1,79174.4,59222,87615.7,23251.9,2582.48,1.467
135662,83987,105859,68607.2,53295,84365.2,17445.4,457.52,1.468
93957.9,67119,91741.9,61474,51679,77957.4,32903.8,2029.96,1.473
87724.4,61906,92868.4,56154.4,46494,79152.9,5481.48,505.4,1.483
90954.6,63056,94531.9,81382.4,60772,87762.1,16242.5,825.36,1.485
125733,75340,109371,86273.6,64981,87010.5,17787.4,164.16,1.487
74574.2,50623,96543,54007,44610,79341,12100.6,867.92,1.488
111125,74975,97135,71338.8,58299,80194.5,16148,471.2,1.496
140784,88871,103818,83895.7,70019,78524.2,33054.1,422.56,1.498
102342,64321,104275,84741.6,65521,84761,37972.6,1094.4,1.501
137439,89055,101142,58977.1,47903,80686.4,18492.6,616.36,1.501
165899,107586,101057,98172.3,76862,83706.1,42861.8,1508.6,1.502
137861,92790,97369.1,69698.6,54098,84435.1,26093.6,1383.2,1.502
129995,81952,103956,98997.1,73904,87787.9,17271.3,577.6,1.503
105048,71702,96014.3,80106,61806,84940.4,37741.4,2172.08,1.506
134373,82867,106270,88693.8,68211,85215.5,50660,2245.04,1.507
158590,103947,99987.3,68357,52879,84718.8,20684.9,266,1.509
